Country,EdLevel,YearsCodePro,DevType,OrgSize,RemoteWork,Salary,CountryName,EducationLevel,RemoteWorkLabel,DevTypeLabel,OrgSizeLabel
5,1,4.0,7,3,0,62112.0,Germany,Master's,Hybrid,DevOps specialist,100-499
2,0,6.0,8,0,0,75095.0,Canada,Bachelor's,Hybrid,Developer,1k-4.9k
16,1,35.0,5,2,2,250000.0,United States of America,Master's,Remote,Database administrator,10k+
6,0,8.0,4,2,2,37562.0,India,Bachelor's,Remote,Data scientist or machine learning specialist,10k+
16,0,32.0,8,3,2,150000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,0,10.0,8,5,2,200400.0,United States of America,Bachelor's,Remote,Developer,20-99
16,1,15.0,8,2,0,134000.0,United States of America,Master's,Hybrid,Developer,10k+
16,0,18.0,8,3,1,120000.0,United States of America,Bachelor's,In-person,Developer,100-499
16,0,6.0,19,3,0,81000.0,United States of America,Bachelor's,Hybrid,Research & Development role,100-499
15,0,25.0,2,7,2,136552.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Remote,Cloud infrastructure engineer,500-999
15,2,3.0,8,5,2,26690.0,United Kingdom of Great Britain and Northern Ireland,Other,Remote,Developer,20-99
13,0,2.0,8,2,0,35014.0,Sweden,Bachelor's,Hybrid,Developer,10k+
1,3,20.0,0,4,0,40575.0,Brazil,Postgraduate,Hybrid,Academic researcher,2 to 9 employees
16,1,5.0,15,2,1,180000.0,United States of America,Master's,In-person,Marketing or sales professional,10k+
15,0,7.0,8,5,0,105517.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Developer,20-99
16,0,1.0,8,7,2,110000.0,United States of America,Bachelor's,Remote,Developer,500-999
9,0,18.0,8,0,0,85672.0,Netherlands,Bachelor's,Hybrid,Developer,1k-4.9k
2,0,10.0,17,7,0,81787.0,Canada,Bachelor's,Hybrid,Product manager,500-999
16,0,8.0,8,6,2,105900.0,United States of America,Bachelor's,Remote,Developer,5k-9.9k
16,0,16.0,8,5,0,220000.0,United States of America,Bachelor's,Hybrid,Developer,20-99
15,0,16.0,16,3,0,161380.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Other (please specify):,100-499
16,0,10.0,8,3,2,152000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,2,4.0,8,5,0,205000.0,United States of America,Other,Hybrid,Developer,20-99
1,2,14.0,8,8,2,75064.0,Brazil,Other,Remote,Developer,Unknown
4,1,7.0,8,5,2,58899.0,France,Master's,Remote,Developer,20-99
11,1,0.5,8,5,0,17227.0,Poland,Master's,Hybrid,Developer,20-99
16,1,6.0,19,2,1,155000.0,United States of America,Master's,In-person,Research & Development role,10k+
1,1,7.0,8,3,1,40169.0,Brazil,Master's,In-person,Developer,100-499
16,2,16.0,8,0,1,87000.0,United States of America,Other,In-person,Developer,1k-4.9k
16,0,5.0,8,4,0,200000.0,United States of America,Bachelor's,Hybrid,Developer,2 to 9 employees
12,1,10.0,8,3,2,85672.0,Spain,Master's,Remote,Developer,100-499
11,1,9.0,8,5,2,100000.0,Poland,Master's,Remote,Developer,20-99
14,0,5.0,16,2,0,198389.0,Switzerland,Bachelor's,Hybrid,Other (please specify):,10k+
16,0,9.0,2,3,2,161000.0,United States of America,Bachelor's,Remote,Cloud infrastructure engineer,100-499
8,2,10.0,13,2,2,69608.0,Italy,Other,Remote,Engineering manager,10k+
1,1,6.0,8,6,1,46662.0,Brazil,Master's,In-person,Developer,5k-9.9k
1,0,4.0,12,2,0,42604.0,Brazil,Bachelor's,Hybrid,Engineer,10k+
16,1,3.0,12,7,2,75000.0,United States of America,Master's,Remote,Engineer,500-999
13,2,4.0,16,7,0,44504.0,Sweden,Other,Hybrid,Other (please specify):,500-999
16,0,3.0,8,2,0,250000.0,United States of America,Bachelor's,Hybrid,Developer,10k+
16,0,0.5,8,5,1,60000.0,United States of America,Bachelor's,In-person,Developer,20-99
16,0,9.0,3,3,0,155000.0,United States of America,Bachelor's,Hybrid,Data or business analyst,100-499
16,0,1.0,16,2,0,65000.0,United States of America,Bachelor's,Hybrid,Other (please specify):,10k+
8,1,6.0,8,1,1,37481.0,Italy,Master's,In-person,Developer,10-19
5,1,13.0,13,3,0,81388.0,Germany,Master's,Hybrid,Engineering manager,100-499
1,2,10.0,8,7,2,81150.0,Brazil,Other,Remote,Developer,500-999
10,4,23.0,7,6,0,144981.0,Norway,School,Hybrid,DevOps specialist,5k-9.9k
11,0,23.0,2,3,2,83742.0,Poland,Bachelor's,Remote,Cloud infrastructure engineer,100-499
16,1,9.0,2,3,0,185000.0,United States of America,Master's,Hybrid,Cloud infrastructure engineer,100-499
2,0,5.0,8,4,2,111527.0,Canada,Bachelor's,Remote,Developer,2 to 9 employees
16,1,30.0,8,2,2,111000.0,United States of America,Master's,Remote,Developer,10k+
16,2,1.0,8,7,2,75000.0,United States of America,Other,Remote,Developer,500-999
15,0,8.0,8,4,0,105517.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Developer,2 to 9 employees
16,0,10.0,8,0,2,130000.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
5,1,24.0,22,2,0,192761.0,Germany,Master's,Hybrid,Senior Executive (C-Suite,10k+
3,1,2.0,8,5,1,71892.0,Denmark,Master's,In-person,Developer,20-99
16,2,4.0,24,3,1,132700.0,United States of America,Other,In-person,System administrator,100-499
5,1,10.0,8,7,2,64789.0,Germany,Master's,Remote,Developer,500-999
4,1,11.0,8,3,0,128507.0,France,Master's,Hybrid,Developer,100-499
4,0,3.0,8,5,0,38552.0,France,Bachelor's,Hybrid,Developer,20-99
16,0,5.0,8,0,2,70000.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
3,1,0.5,0,3,1,50325.0,Denmark,Master's,In-person,Academic researcher,100-499
15,1,1.0,0,7,0,37241.0,United Kingdom of Great Britain and Northern Ireland,Master's,Hybrid,Academic researcher,500-999
7,2,6.0,8,1,0,128294.0,Israel,Other,Hybrid,Developer,10-19
5,4,4.0,8,3,2,38552.0,Germany,School,Remote,Developer,100-499
13,3,15.0,8,5,0,92141.0,Sweden,Postgraduate,Hybrid,Developer,20-99
16,2,4.0,8,1,1,90000.0,United States of America,Other,In-person,Developer,10-19
16,0,8.0,8,2,0,140000.0,United States of America,Bachelor's,Hybrid,Developer,10k+
16,0,8.0,8,6,2,249000.0,United States of America,Bachelor's,Remote,Developer,5k-9.9k
1,0,18.0,8,2,2,42604.0,Brazil,Bachelor's,Remote,Developer,10k+
16,0,1.0,16,2,0,76000.0,United States of America,Bachelor's,Hybrid,Other (please specify):,10k+
16,0,1.0,8,1,1,75000.0,United States of America,Bachelor's,In-person,Developer,10-19
10,2,11.0,21,3,0,77021.0,Norway,Other,Hybrid,Security professional,100-499
16,0,8.0,12,0,1,170000.0,United States of America,Bachelor's,In-person,Engineer,1k-4.9k
16,0,15.0,8,0,2,140000.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
16,2,2.0,3,2,0,60000.0,United States of America,Other,Hybrid,Data or business analyst,10k+
16,0,3.0,8,7,2,100940.0,United States of America,Bachelor's,Remote,Developer,500-999
5,0,13.0,8,5,0,82459.0,Germany,Bachelor's,Hybrid,Developer,20-99
16,1,7.0,19,4,0,100000.0,United States of America,Master's,Hybrid,Research & Development role,2 to 9 employees
15,0,25.0,8,2,0,248276.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Developer,10k+
16,0,3.0,7,0,2,113000.0,United States of America,Bachelor's,Remote,DevOps specialist,1k-4.9k
16,0,2.0,8,0,0,97000.0,United States of America,Bachelor's,Hybrid,Developer,1k-4.9k
5,0,10.0,8,2,0,117798.0,Germany,Bachelor's,Hybrid,Developer,10k+
16,1,10.0,8,3,2,123000.0,United States of America,Master's,Remote,Developer,100-499
4,2,16.0,8,3,1,88884.0,France,Other,In-person,Developer,100-499
3,2,6.0,8,5,0,91447.0,Denmark,Other,Hybrid,Developer,20-99
16,0,7.0,8,3,0,100000.0,United States of America,Bachelor's,Hybrid,Developer,100-499
12,0,2.0,8,5,1,32127.0,Spain,Bachelor's,In-person,Developer,20-99
5,1,19.0,9,2,0,85672.0,Germany,Master's,Hybrid,Developer Advocate,10k+
4,1,11.0,8,0,1,50011.0,France,Master's,In-person,Developer,1k-4.9k
16,3,14.0,13,3,2,220000.0,United States of America,Postgraduate,Remote,Engineering manager,100-499
15,2,20.0,8,0,0,117931.0,United Kingdom of Great Britain and Northern Ireland,Other,Hybrid,Developer,1k-4.9k
16,0,22.0,8,0,2,200000.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
3,1,10.0,22,3,1,143785.0,Denmark,Master's,In-person,Senior Executive (C-Suite,100-499
13,1,6.0,8,3,1,51599.0,Sweden,Master's,In-person,Developer,100-499
13,1,11.0,8,7,0,64130.0,Sweden,Master's,Hybrid,Developer,500-999
16,0,5.0,8,5,2,170000.0,United States of America,Bachelor's,Remote,Developer,20-99
16,1,1.0,12,7,1,73000.0,United States of America,Master's,In-person,Engineer,500-999
16,0,11.0,8,5,2,200000.0,United States of America,Bachelor's,Remote,Developer,20-99
3,2,8.0,8,7,0,106113.0,Denmark,Other,Hybrid,Developer,500-999
16,0,1.0,8,5,2,47173.0,United States of America,Bachelor's,Remote,Developer,20-99
1,1,15.0,3,7,2,30431.0,Brazil,Master's,Remote,Data or business analyst,500-999
2,0,10.0,8,0,2,74351.0,Canada,Bachelor's,Remote,Developer,1k-4.9k
16,0,7.0,8,1,2,130000.0,United States of America,Bachelor's,Remote,Developer,10-19
16,2,24.0,8,3,2,140000.0,United States of America,Other,Remote,Developer,100-499
16,0,10.0,8,3,2,180000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,0,12.0,8,5,2,185000.0,United States of America,Bachelor's,Remote,Developer,20-99
15,0,14.0,8,3,0,117931.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Developer,100-499
16,1,16.0,8,0,0,145000.0,United States of America,Master's,Hybrid,Developer,1k-4.9k
16,1,11.0,8,2,0,180000.0,United States of America,Master's,Hybrid,Developer,10k+
15,0,3.0,8,5,1,74483.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,In-person,Developer,20-99
0,4,5.0,24,7,0,157327.0,Australia,School,Hybrid,System administrator,500-999
16,3,11.0,20,2,0,120000.0,United States of America,Postgraduate,Hybrid,Scientist,10k+
4,0,0.5,16,2,0,35340.0,France,Bachelor's,Hybrid,Other (please specify):,10k+
16,0,12.0,8,5,2,120000.0,United States of America,Bachelor's,Remote,Developer,20-99
10,1,18.0,8,3,0,95144.0,Norway,Master's,Hybrid,Developer,100-499
16,1,2.0,20,5,0,75000.0,United States of America,Master's,Hybrid,Scientist,20-99
16,0,16.0,8,4,1,85500.0,United States of America,Bachelor's,In-person,Developer,2 to 9 employees
2,1,17.0,8,6,0,89965.0,Canada,Master's,Hybrid,Developer,5k-9.9k
2,2,5.0,8,6,0,63199.0,Canada,Other,Hybrid,Developer,5k-9.9k
16,1,10.0,16,5,2,110000.0,United States of America,Master's,Remote,Other (please specify):,20-99
1,0,5.0,8,7,2,22722.0,Brazil,Bachelor's,Remote,Developer,500-999
16,0,12.0,8,5,2,100000.0,United States of America,Bachelor's,Remote,Developer,20-99
16,0,20.0,8,3,2,150000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,1,3.0,8,0,2,165000.0,United States of America,Master's,Remote,Developer,1k-4.9k
16,2,10.0,8,5,2,195000.0,United States of America,Other,Remote,Developer,20-99
2,2,5.0,17,3,2,59481.0,Canada,Other,Remote,Product manager,100-499
2,0,20.0,8,6,0,75095.0,Canada,Bachelor's,Hybrid,Developer,5k-9.9k
15,1,8.0,8,5,2,124138.0,United Kingdom of Great Britain and Northern Ireland,Master's,Remote,Developer,20-99
13,2,14.0,21,2,0,105041.0,Sweden,Other,Hybrid,Security professional,10k+
3,0,5.0,8,3,0,86271.0,Denmark,Bachelor's,Hybrid,Developer,100-499
16,2,1.0,16,4,0,54000.0,United States of America,Other,Hybrid,Other (please specify):,2 to 9 employees
16,0,1.0,8,2,0,88000.0,United States of America,Bachelor's,Hybrid,Developer,10k+
1,2,6.0,8,6,2,26374.0,Brazil,Other,Remote,Developer,5k-9.9k
16,1,19.0,13,4,2,200000.0,United States of America,Master's,Remote,Engineering manager,2 to 9 employees
9,1,14.0,8,0,0,133862.0,Netherlands,Master's,Hybrid,Developer,1k-4.9k
16,2,14.0,8,2,2,190000.0,United States of America,Other,Remote,Developer,10k+
4,1,9.0,8,2,0,64254.0,France,Master's,Hybrid,Developer,10k+
16,0,5.0,7,3,0,145000.0,United States of America,Bachelor's,Hybrid,DevOps specialist,100-499
16,0,11.0,8,0,2,137500.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
9,0,8.0,8,2,0,72821.0,Netherlands,Bachelor's,Hybrid,Developer,10k+
16,2,31.0,8,3,2,83000.0,United States of America,Other,Remote,Developer,100-499
16,0,18.0,21,2,2,250000.0,United States of America,Bachelor's,Remote,Security professional,10k+
5,1,4.0,0,5,0,64254.0,Germany,Master's,Hybrid,Academic researcher,20-99
0,0,9.0,13,5,1,93207.0,Australia,Bachelor's,In-person,Engineering manager,20-99
10,1,0.5,8,0,1,51649.0,Norway,Master's,In-person,Developer,1k-4.9k
16,3,15.0,13,3,0,199750.0,United States of America,Postgraduate,Hybrid,Engineering manager,100-499
16,0,33.0,8,3,2,150000.0,United States of America,Bachelor's,Remote,Developer,100-499
14,2,2.0,7,5,0,73845.0,Switzerland,Other,Hybrid,DevOps specialist,20-99
16,1,15.0,12,3,2,200000.0,United States of America,Master's,Remote,Engineer,100-499
16,2,0.5,24,5,1,35000.0,United States of America,Other,In-person,System administrator,20-99
16,3,10.0,4,5,2,200000.0,United States of America,Postgraduate,Remote,Data scientist or machine learning specialist,20-99
0,0,9.0,8,3,0,102461.0,Australia,Bachelor's,Hybrid,Developer,100-499
16,1,10.0,12,7,2,190000.0,United States of America,Master's,Remote,Engineer,500-999
2,0,3.0,8,7,2,104092.0,Canada,Bachelor's,Remote,Developer,500-999
16,0,3.0,8,3,2,225000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,3,6.0,11,3,1,48900.0,United States of America,Postgraduate,In-person,Educator,100-499
9,3,28.0,11,0,0,85672.0,Netherlands,Postgraduate,Hybrid,Educator,1k-4.9k
1,0,12.0,8,5,2,230000.0,Brazil,Bachelor's,Remote,Developer,20-99
16,0,11.0,8,5,2,210000.0,United States of America,Bachelor's,Remote,Developer,20-99
4,1,1.0,4,1,0,42836.0,France,Master's,Hybrid,Data scientist or machine learning specialist,10-19
5,0,9.0,8,4,0,80317.0,Germany,Bachelor's,Hybrid,Developer,2 to 9 employees
0,1,2.0,12,3,0,79325.0,Australia,Master's,Hybrid,Engineer,100-499
12,0,3.0,8,1,2,40694.0,Spain,Bachelor's,Remote,Developer,10-19
16,1,6.0,8,2,0,183000.0,United States of America,Master's,Hybrid,Developer,10k+
1,0,6.0,8,5,2,100000.0,Brazil,Bachelor's,Remote,Developer,20-99
2,0,8.0,8,3,1,52046.0,Canada,Bachelor's,In-person,Developer,100-499
2,0,9.0,8,6,0,81787.0,Canada,Bachelor's,Hybrid,Developer,5k-9.9k
5,3,3.0,8,1,0,30521.0,Germany,Postgraduate,Hybrid,Developer,10-19
1,2,6.0,8,0,2,60863.0,Brazil,Other,Remote,Developer,1k-4.9k
5,1,14.0,8,6,0,80317.0,Germany,Master's,Hybrid,Developer,5k-9.9k
16,2,15.0,8,7,2,140000.0,United States of America,Other,Remote,Developer,500-999
16,1,5.0,8,2,1,120000.0,United States of America,Master's,In-person,Developer,10k+
10,0,24.0,8,0,1,163103.0,Norway,Bachelor's,In-person,Developer,1k-4.9k
16,0,8.0,8,0,0,225000.0,United States of America,Bachelor's,Hybrid,Developer,1k-4.9k
4,1,10.0,21,3,2,80317.0,France,Master's,Remote,Security professional,100-499
16,2,5.0,8,7,2,145000.0,United States of America,Other,Remote,Developer,500-999
2,0,8.0,7,0,0,67660.0,Canada,Bachelor's,Hybrid,DevOps specialist,1k-4.9k
5,1,0.5,8,3,0,60720.0,Germany,Master's,Hybrid,Developer,100-499
16,3,27.0,11,6,1,125000.0,United States of America,Postgraduate,In-person,Educator,5k-9.9k
7,0,5.0,8,2,1,133640.0,Israel,Bachelor's,In-person,Developer,10k+
16,1,10.0,13,7,0,200000.0,United States of America,Master's,Hybrid,Engineering manager,500-999
3,4,12.0,8,5,0,117760.0,Denmark,School,Hybrid,Developer,20-99
11,0,7.0,7,3,0,74171.0,Poland,Bachelor's,Hybrid,DevOps specialist,100-499
16,0,3.0,8,5,2,100000.0,United States of America,Bachelor's,Remote,Developer,20-99
2,2,5.0,8,5,2,74351.0,Canada,Other,Remote,Developer,20-99
16,2,20.0,8,0,1,108000.0,United States of America,Other,In-person,Developer,1k-4.9k
16,0,5.0,8,2,2,125000.0,United States of America,Bachelor's,Remote,Developer,10k+
16,0,30.0,8,1,2,150000.0,United States of America,Bachelor's,Remote,Developer,10-19
15,4,16.0,12,2,2,146483.0,United Kingdom of Great Britain and Northern Ireland,School,Remote,Engineer,10k+
15,3,2.0,19,5,0,62069.0,United Kingdom of Great Britain and Northern Ireland,Postgraduate,Hybrid,Research & Development role,20-99
4,1,5.0,8,0,0,49261.0,France,Master's,Hybrid,Developer,1k-4.9k
16,0,10.0,8,3,2,130654.0,United States of America,Bachelor's,Remote,Developer,100-499
2,2,0.5,8,0,0,23792.0,Canada,Other,Hybrid,Developer,1k-4.9k
15,2,11.0,8,8,2,55000.0,United Kingdom of Great Britain and Northern Ireland,Other,Remote,Developer,Unknown
16,2,4.0,8,3,0,127000.0,United States of America,Other,Hybrid,Developer,100-499
16,0,16.0,16,0,0,245000.0,United States of America,Bachelor's,Hybrid,Other (please specify):,1k-4.9k
11,0,4.0,8,6,0,48570.0,Poland,Bachelor's,Hybrid,Developer,5k-9.9k
16,0,0.5,8,5,1,60000.0,United States of America,Bachelor's,In-person,Developer,20-99
2,2,16.0,8,1,2,74351.0,Canada,Other,Remote,Developer,10-19
16,0,13.0,8,0,0,135000.0,United States of America,Bachelor's,Hybrid,Developer,1k-4.9k
16,0,4.0,2,2,0,130000.0,United States of America,Bachelor's,Hybrid,Cloud infrastructure engineer,10k+
15,0,7.0,8,4,2,49655.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Remote,Developer,2 to 9 employees
1,0,3.0,8,7,2,39561.0,Brazil,Bachelor's,Remote,Developer,500-999
16,0,2.0,8,8,1,85000.0,United States of America,Bachelor's,In-person,Developer,Unknown
16,0,15.0,2,0,2,165000.0,United States of America,Bachelor's,Remote,Cloud infrastructure engineer,1k-4.9k
0,0,23.0,8,3,2,105766.0,Australia,Bachelor's,Remote,Developer,100-499
16,0,7.0,8,3,2,123008.0,United States of America,Bachelor's,Remote,Developer,100-499
16,0,17.0,8,5,2,175000.0,United States of America,Bachelor's,Remote,Developer,20-99
10,1,4.0,19,5,0,99674.0,Norway,Master's,Hybrid,Research & Development role,20-99
16,0,5.0,8,5,0,125000.0,United States of America,Bachelor's,Hybrid,Developer,20-99
16,0,4.0,8,0,0,131576.0,United States of America,Bachelor's,Hybrid,Developer,1k-4.9k
15,3,2.0,8,0,0,65793.0,United Kingdom of Great Britain and Northern Ireland,Postgraduate,Hybrid,Developer,1k-4.9k
16,1,39.0,8,3,0,125000.0,United States of America,Master's,Hybrid,Developer,100-499
16,1,2.0,3,3,0,105000.0,United States of America,Master's,Hybrid,Data or business analyst,100-499
16,0,8.0,8,8,2,90000.0,United States of America,Bachelor's,Remote,Developer,Unknown
15,2,10.0,8,3,0,99311.0,United Kingdom of Great Britain and Northern Ireland,Other,Hybrid,Developer,100-499
16,0,24.0,7,5,2,197000.0,United States of America,Bachelor's,Remote,DevOps specialist,20-99
16,2,9.0,8,3,2,220000.0,United States of America,Other,Remote,Developer,100-499
16,1,11.0,8,3,0,150000.0,United States of America,Master's,Hybrid,Developer,100-499
16,3,8.0,3,3,0,185000.0,United States of America,Postgraduate,Hybrid,Data or business analyst,100-499
5,2,6.0,8,3,2,84601.0,Germany,Other,Remote,Developer,100-499
2,2,26.0,2,2,2,122680.0,Canada,Other,Remote,Cloud infrastructure engineer,10k+
16,4,4.0,7,5,2,168000.0,United States of America,School,Remote,DevOps specialist,20-99
16,0,5.0,8,2,2,140000.0,United States of America,Bachelor's,Remote,Developer,10k+
5,0,2.0,8,6,0,64254.0,Germany,Bachelor's,Hybrid,Developer,5k-9.9k
16,2,10.0,8,0,0,250000.0,United States of America,Other,Hybrid,Developer,1k-4.9k
0,4,6.0,8,3,1,105766.0,Australia,School,In-person,Developer,100-499
16,0,8.0,15,6,0,105000.0,United States of America,Bachelor's,Hybrid,Marketing or sales professional,5k-9.9k
2,2,13.0,8,1,2,85504.0,Canada,Other,Remote,Developer,10-19
16,0,2.0,8,3,2,107000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,0,5.0,8,5,2,140000.0,United States of America,Bachelor's,Remote,Developer,20-99
2,0,4.0,8,5,0,66916.0,Canada,Bachelor's,Hybrid,Developer,20-99
13,0,11.0,8,6,0,100618.0,Sweden,Bachelor's,Hybrid,Developer,5k-9.9k
16,2,20.0,8,3,2,85000.0,United States of America,Other,Remote,Developer,100-499
16,0,4.0,19,5,0,99000.0,United States of America,Bachelor's,Hybrid,Research & Development role,20-99
2,2,19.0,8,1,2,178443.0,Canada,Other,Remote,Developer,10-19
16,0,10.0,8,2,2,180000.0,United States of America,Bachelor's,Remote,Developer,10k+
2,2,22.0,8,6,0,89222.0,Canada,Other,Hybrid,Developer,5k-9.9k
